cpe_vendor,cpe_product,cpe_version
qualcomm,qcn9022_firmware,-
qualcomm,qxm8083_firmware,-
qualcomm,immersive_home_3210_platform,-
qualcomm,qcn5164_firmware,-
qualcomm,qca8082_firmware,-
qualcomm,immersive_home_316_platform_firmware,-
qualcomm,qcn5022_firmware,-
qualcomm,ipq8070a_firmware,-
qualcomm,ipq6000,-
qualcomm,ipq8074a,-
qualcomm,qcn9100,-
qualcomm,immersive_home_326_platform_firmware,-
qualcomm,qcn6412,-
qualcomm,ipq8173,-
qualcomm,ipq9048_firmware,-
qualcomm,qcn5124,-
qualcomm,qcn5154,-
qualcomm,ipq8072a,-
qualcomm,qcn6432,-
qualcomm,qca8386,-
qualcomm,immersive_home_318_platform,-
qualcomm,qca8084_firmware,-
qualcomm,qca8085,-
qualcomm,ipq8078,-
qualcomm,immersive_home_318_platform_firmware,-
qualcomm,qcn9072,-
qualcomm,qcn5122_firmware,-
qualcomm,ipq5028_firmware,-
qualcomm,ipq8173_firmware,-
qualcomm,immersive_home_326_platform,-
qualcomm,qcn6402_firmware,-
qualcomm,ipq5028,-
qualcomm,ipq6028_firmware,-
qualcomm,qcn6122_firmware,-
qualcomm,ipq6018_firmware,-
qualcomm,ipq9008,-
qualcomm,qcn6023_firmware,-
qualcomm,ipq8074a_firmware,-
qualcomm,ipq9570_firmware,-
qualcomm,qcn6422,-
qualcomm,qcn5164,-
qualcomm,ipq9574_firmware,-
qualcomm,csr8811_firmware,-
qualcomm,qcn9070_firmware,-
qualcomm,qcn9160_firmware,-
qualcomm,ipq8070a,-
qualcomm,qxm8083,-
qualcomm,ipq8071a_firmware,-
qualcomm,qcn6402,-
qualcomm,qcf8001_firmware,-
qualcomm,qcn9160,-
qualcomm,immersive_home_216_platform,-
qualcomm,qca8085_firmware,-
qualcomm,qcn6112,-
qualcomm,qca8082,-
qualcomm,immersive_home_214_platform,-
qualcomm,csr8811,-
qualcomm,ipq9554_firmware,-
qualcomm,qcn6132,-
qualcomm,qcn6023,-
qualcomm,immersive_home_216_platform_firmware,-
qualcomm,qcn6132_firmware,-
qualcomm,ipq5010,-
qualcomm,qcn5024,-
qualcomm,wcn6450,-
qualcomm,qcn6112_firmware,-
qualcomm,ipq8076_firmware,-
qualcomm,qcn5024_firmware,-
qualcomm,qcf8001,-
qualcomm,qcn5052,-
qualcomm,ipq5312_firmware,-
qualcomm,ipq8076a_firmware,-
qualcomm,ipq9570,-
qualcomm,qcn5124_firmware,-
qualcomm,qcn5152_firmware,-
qualcomm,ipq8071a,-
qualcomm,qcn9000,-
qualcomm,ipq5010_firmware,-
qualcomm,qcn9070,-
qualcomm,ipq9574,-
qualcomm,qcf8000_firmware,-
qualcomm,ipq6028,-
qualcomm,qca4024,-
qualcomm,qcn5052_firmware,-
qualcomm,qcn5122,-
qualcomm,qcn6422_firmware,-
qualcomm,immersive_home_214_platform_firmware,-
qualcomm,qca4024_firmware,-
qualcomm,ipq5332,-
qualcomm,qca6164_firmware,-
qualcomm,qcn7605_firmware,-
qualcomm,qca6164,-
qualcomm,qcn7605,-
qualcomm,qcn7606_firmware,-
qualcomm,qcn7606,-
qualcomm,qca2065_firmware,-
qualcomm,qca1064_firmware,-
qualcomm,qca2065,-
qualcomm,qca1062,-
qualcomm,qca1062_firmware,-
qualcomm,qca2064,-
qualcomm,qca2064_firmware,-
qualcomm,qca1064,-
qualcomm,qca2066_firmware,-
qualcomm,qca2062,-
qualcomm,qca2066,-
qualcomm,qca2062_firmware,-
qualcomm,qca9986,-
qualcomm,qca9984_firmware,-
qualcomm,qcn6102_firmware,-
qualcomm,qca9994_firmware,-
qualcomm,ar9380,-
qualcomm,qcn6100_firmware,-
qualcomm,ipq8065,-
qualcomm,qcn5054_firmware,-
qualcomm,qcs4490_firmware,-
qualcomm,qsm8250,-
qualcomm,ipq8070_firmware,-
qualcomm,qca0000_firmware,-
qualcomm,qca9992_firmware,-
qualcomm,qca8072,-
qualcomm,ipq8070,-
qualcomm,qca9990,-
qualcomm,snapdragon_778g\+_5g_mobile_platform_\(sm7325-ae\)_firmware,-
qualcomm,qca9985_firmware,-
qualcomm,qcn5021_firmware,-
qualcomm,ipq8068,-
qualcomm,qcn9003,-
qualcomm,pmp8074,-
qualcomm,qcn5054,-
qualcomm,qcn6102,-
qualcomm,snapdragon_778g_5g_mobile_platform_firmware,-
qualcomm,snapdragon_888_5g_mobile_platform_firmware,-
qualcomm,ipq8065_firmware,-
qualcomm,qca9886_firmware,-
qualcomm,qca9980,-
qualcomm,ipq8064,-
qualcomm,qca0000,-
qualcomm,qca9985,-
qualcomm,qcn5021,-
qualcomm,snapdragon_888\+_5g_mobile_platform_\(sm8350-ac\)_firmware,-
qualcomm,snapdragon_780g_5g_mobile_platform,-
qualcomm,wcn6740,-
qualcomm,snapdragon_778g_5g_mobile_platform,-
qualcomm,snapdragon_888_5g_mobile_platform,-
qualcomm,sm7325p,-
qualcomm,snapdragon_782g_mobile_platform_\(sm7325-af\)_firmware,-
qualcomm,qca9990_firmware,-
qualcomm,ipq8064_firmware,-
qualcomm,qcn9002_firmware,-
qualcomm,qcn9001,-
qualcomm,snapdragon_780g_5g_mobile_platform_firmware,-
qualcomm,qcm4490,-
qualcomm,sm7315,-
qualcomm,qcs4490,-
qualcomm,qcn9003_firmware,-
qualcomm,qsm8350,-
qualcomm,qca9984,-
qualcomm,snapdragon_778g\+_5g_mobile_platform_\(sm7325-ae\),-
qualcomm,qca9886,-
qualcomm,qca9994,-
qualcomm,qca9992,-
qualcomm,sd888,-
qualcomm,snapdragon_888\+_5g_mobile_platform_\(sm8350-ac\),-
qualcomm,qca8072_firmware,-
qualcomm,ar9380_firmware,-
qualcomm,ipq8068_firmware,-
qualcomm,pmp8074_firmware,-
qualcomm,snapdragon_782g_mobile_platform_\(sm7325-af\),-
qualcomm,qca9980_firmware,-
qualcomm,qcn6100,-
qualcomm,qcn9001_firmware,-
qualcomm,qcm4490_firmware,-
qualcomm,qca9986_firmware,-
qualcomm,qcn9002,-
pcman,ftp_server,2.0.7
xxyopen,novel-plus,5.1.0
amauri,tarteaucitronjs,*
tacjs_project,tacjs,*
langflow,langflow,*
ruoyi,ruoyi,4.8.0
sqlite,sqlite,*
osgeo,gdal,3.10.2
libbpf_project,libbpf,1.5.0
struktur,libheif,1.19.7
libvips,libvips,*
apollographql,apollo_gateway,*
1000projects,human_resource_management_system,1.0
renrenio,renren-security,*
hailey888,oa_system,*
yzmcms,yzmcms,7.1
seeyon,fe_collaborative_office_platform,5.5.2
nothings,stb_image.h,*
samsung,android,*
aias,aias,2025-03-08
opplus,springboot-admin,*
wp3dprinting,3dprint_lite,*
stylemixthemes,"motors_-_car_dealer\,_classifieds_\&_listing",*
dell,common_event_enabler,9.0.0.0
melapress,melapress_login_security,*
fortinet,forticlientems,*
fortinet,fortiweb,*
shopware,shopware,*
shopware,shopware,6.7.0.0
ivanti,endpoint_manager,2022
ivanti,endpoint_manager,*
ivanti,endpoint_manager,2024
ibm,personal_communications,14.0.0
ibm,personal_communications,15.0.0
rockwellautomation,arena,*
psu,haxcms-php,*
joomla,joomla\!,*
adobe,after_effects,*
adobe,bridge,*
adobe,media_encoder,*
adobe,premiere_pro,*
adobe,experience_manager_screens,*
microsoft,windows_server_2008,*
microsoft,system_center_operations_manager,2019
microsoft,system_center_orchestrator,2025
microsoft,system_center_virtual_machine_manager,2022
microsoft,system_center_data_protection_manager,2022
microsoft,system_center_operations_manager,2022
microsoft,system_center_data_protection_manager,2019
microsoft,system_center_orchestrator,2019
microsoft,system_center_service_manager,2019
microsoft,system_center_service_manager,2025
microsoft,system_center_service_manager,2022
microsoft,system_center_operations_manager,2025
microsoft,system_center_virtual_machine_manager,2025
microsoft,system_center_data_protection_manager,2025
microsoft,system_center_virtual_machine_manager,2019
microsoft,system_center_orchestrator,2022
microsoft,sharepoint_enterprise_server,2016
microsoft,windows_admin_center,*
microsoft,dynamics_365_business_central_2023,*
microsoft,dynamics_365_business_central_2024,*
microsoft,dynamics_365_business_central_2025,*
microsoft,onenote,2016
dnnsoftware,dotnetnuke,*
adobe,framemaker,*
adobe,xmp_toolkit_software_development_kit,*
adobe,coldfusion,2023
adobe,coldfusion,2021
adobe,coldfusion,2025
adobe,commerce_b2b,1.5.1
flowiseai,flowise,*
apache,pulsar,*
apache,poi,*
ibm,security_guardium,*
pbootcms,pbootcms,3.2.9
jerryhanjj,erp,1.0
horvey,library-manager,1.0
mlc-ai,xgrammar,*
tibco,spotfire_enterprise_runtime_for_r,1.21.1
tibco,spotfire_enterprise_runtime_for_r,*
tibco,spotfire_deployment_kit,14.4.0
tibco,spotfire_statistics_services,*
tibco,spotfire_deployment_kit,14.1.0
tibco,spotfire_statistics_services,14.4.0
tibco,spotfire_deployment_kit,*
tibco,spotfire_statistics_services,14.3.0
tibco,spotfire_statistics_services,14.4.1
tibco,spotfire_deployment_kit,14.4.1
tibco,spotfire_analyst,14.2.0
tibco,spotfire_analyst,14.3.0
tibco,spotfire_statistics_services,14.1.0
tibco,spotfire_desktop,*
tibco,spotfire_statistics_services,14.2.0
tibco,spotfire_analyst,*
tibco,spotfire_enterprise_runtime_for_r,1.18.0
tibco,spotfire_deployment_kit,14.2.0
tibco,spotfire_enterprise_runtime_for_r,1.19.0
tibco,spotfire_analyst,14.4.0
tibco,spotfire_analytics_platform,*
tibco,spotfire_enterprise_runtime_for_r,1.20.0
tibco,spotfire_deployment_kit,14.3.0
tibco,spotfire_enterprise_runtime_for_r,1.21.0
tibco,spotfire_analyst,14.1.0
tibco,spotfire_analyst,14.4.1
drupal,eca\,event_-_condition_-_action
drupal,panels,*
europa,web-t,*
ni,labview,2025
ni,labview,2023
ni,labview,2022
ni,labview,2024
ni,labview,*
codeastro,internet_banking_system,2.0.0
helm,helm,*
dell,precision_5820_tower,-
dell,precision_7920_tower,-
dell,precision_7865_tower_firmware,*
dell,precision_7820_tower_firmware,*
dell,precision_7865_tower,-
dell,precision_7820_tower,-
dell,precision_5820_tower_firmware,*
dell,precision_7920_tower_firmware,*
dell,powerscale_onefs,*
nababur,simple-user-management-system,1.0
jenkins,ssh-agent,*
jenkins,ssh-slave,*
silverstripe,framework,*
sqlite,sqlite,3.49.0
maxkb,maxkb,*
hedgedoc,hedgedoc,*
bluecms_project,bluecms,1.6
oisf,suricata,*
wptablebuilder,wp_table_builder,*
wpzita,z_companion,*
verbb,formie,*
microsoft,visual_studio_tools_for_applications_2022,*
microsoft,visual_studio_tools_for_applications_2022_sdk,*
microsoft,visual_studio_tools_for_applications_2019,*
microsoft,sql_server_management_studio,*
microsoft,visual_studio_tools_for_applications_2019_sdk,*
wpeverest,user_registration_\&_membership,*
youdiancms,youdiancms,9.5.21
ibm,aspera_faspex,*
tutorials-website,employee_management_system,1.0
dlink,di-8100_firmware,16.07.26a1
dlink,di-8100,-
assimp,assimp,*
phpshe,phpshe,1.8
scriptandtools,ecommerce-website-in-php,3.0
apache,roller,*
ghostxbh,uzy-ssm-mall,1.0.0
huanfenz,studentmanager,1.0
webkul,krayin_crm,2.0.0
webkul,krayin_crm,2.1.0
jameszbl,db-hospital-drug,1.0
progress,whatsup_gold,*
langgenius,dify,1.0.0
zerowdd,studentmanager,1.0
oretnom23,music_class_enrollment_system,1.0
zhenfeng13,my-blog-layui,1.0
chimurai,http-proxy-middleware,*
dell,trusted_device_agent,*
framasoft,peertube,*
perfree,perfreeblog,4.0.11
oldmoon,cashbook,4.0.3
joturl,joturl,2.0
hitstiresoftware,hitout_car_sale,1.0
geeeeeeeek,dingfanzu,1.0
tanghc,code-gen,*
peazip,peazip,*
bandisoft,bandizip,*
rockwellautomation,thinmanager,*
totolink,n600r,-
totolink,n600r_firmware,4.3.0cu.7647_b20210106
tenda,ac10,4.0
exrick,xmall,1.1
jeewms,jeewms,3.7
google,chrome_os,-
google,chrome,122.0.6261.132
jellyfin,jellyfin,*
autodesk,revit,*
autodesk,dwg_trueview,*
autodesk,autocad_lt,*
autodesk,vault,*
autodesk,inventor,*
autodesk,infrastructure_parts_editor,*
autodesk,navisworks_manage,*
autodesk,navisworks_simulate,*
oracle,financial_services_revenue_management_and_billing,7.0.0.0.0
oracle,financial_services_revenue_management_and_billing,5.1.0.0.0
oracle,financial_services_revenue_management_and_billing,6.1.0.0.0
oracle,commerce_platform,11.3.1
oracle,commerce_platform,11.3.0
oracle,commerce_platform,11.3.2
oracle,secure_backup,12.1.0.3
oracle,secure_backup,18.1.0.1
oracle,secure_backup,18.1.0.0
oracle,secure_backup,12.1.0.2
oracle,secure_backup,12.1.0.1
oracle,secure_backup,18.1.0.2
oracle,crm_technical_foundation,*
netapp,snapcenter,-
oracle,mysql_server,9.0.0
oracle,graalvm_for_jdk,24
oracle,jdk,21.0.6
oracle,jre,21.0.6
oracle,jdk,17.0.14
oracle,graalvm_for_jdk,17.0.14
oracle,jre,17.0.14
oracle,graalvm_for_jdk,21.0.6
oracle,jdk,11.0.26
oracle,jdk,24
oracle,jre,24
oracle,graalvm,20.3.17
oracle,graalvm,21.3.13
oracle,jre,11.0.26
oracle,hospitality_simphony,*
oracle,isupplier_portal,*
oracle,xml_database,*
oracle,peoplesoft_enterprise_peopletools,8.62
oracle,ras_security,*
oracle,fleet_patching_and_provisioning,*
oracle,mysql_connectors,*
oracle,istore,*
oracle,user_management,*
oracle,applications_framework,*
oracle,vm_virtualbox,71.6
oracle,peoplesoft_enterprise_hcm_talent_acquisition_manager,9.2
oracle,common_applications,*
oracle,teleservice,*
oracle,vm_virtualbox,7.1.6
oracle,configurator,*
oracle,mysql_client,*
oracle,bi_publisher,12.2.1.4.0
oracle,bi_publisher,7.6.0.0.0
oracle,application_object_library,*
oracle,applications_technology_stack,*
oracle,rdbms_listener,*
oracle,smart_view_for_office,24.200
weblate,weblate,*
nagios,log_server,2024
nixos,hydra,*
espocrm,espocrm,*
totolink,a3700r_firmware,9.1.2u.5822_b20200513
totolink,a3700r,-
tecno,carlcare,6.2.7
rocklobster,contact_form_7,*
xxyopen,novel-plus,3.5.0
mattermost,mattermost_server,10.5.0
xianqi,kindergarten_management_system,2.0
misstt123,oasys,1.0
rescuethemes,rescue_shortcodes,*
mirweiye,seven_bears_library_cms,*
tenda,w12_firmware,3.0.0.5
tenda,w12,-
cisco,nexus_dashboard,*
cisco,secure_network_analytics,7.5.1
cisco,secure_network_analytics,7.5.0
cisco,secure_network_analytics,7.5.2
cisco,webex_teams,44.6.0.29928
cisco,webex_teams,44.7
cisco,webex_teams,44.6
cisco,webex_teams,44.7.0.30141
cisco,webex_teams,44.7.0.30285
cisco,webex_teams,44.6.0.30148
baguettebox.js_project,baguettebox.js,*
baguettebox.js_project,baguettebox.js,3.0.0
stage_file_proxy_project,stage_file_proxy,*
panelizer_\(obsolete\)_project,panelizer_\(obsolete\),*
simple_gtm_project,simple_gtm,*
google_maps\,_store_locator_project,google_maps\
google_optimize_project,google_optimize,*
drupal_8_google_optimize_hide_page_project,drupal_8_google_optimize_hide_page,*
siemens,telecontrol_server_basic,*
torrahclef,company_website_cms,1.0
razormist,simple_hotel_booking_system,1.0
cisco,network_services_orchestrator,*
cisco,rv160w_firmware,-
cisco,cloud_native_broadband_network_gateway,*
cisco,rv260w_firmware,-
cisco,rv345p_firmware,-
cisco,smart_phy,*
cisco,ncs_2000_shelf_virtualization_orchestrator_firmware,*
cisco,rv345p,-
cisco,rv260p_firmware,-
cisco,rv260w,-
cisco,rv160w,-
cisco,ncs_2000_shelf_virtualization_orchestrator_module,-
cisco,rv160,-
cisco,rv260p,-
erlang,erlang\/otp,*
cisco,ultra_packet_core,*
cisco,rv260_firmware,-
cisco,rv340,-
cisco,ultra_cloud_core,*
cisco,enterprise_nfv_infrastructure_software,*
cisco,ncs_1001,-
cisco,rv345,-
cisco,ultra_services_platform,-
cisco,ncs_1002,-
cisco,inode_manager,-
cisco,rv340w,-
cisco,rv345_firmware,-
cisco,confd_basic,*
cisco,optical_site_manager,*
cisco,staros,*
cisco,rv160_firmware,-
cisco,rv340w_firmware,-
cisco,rv260,-
cisco,rv340_firmware,-
ankitects,anki,*
google,chrome_os,16002.23.0
google,chrome_os,16063.87.0
google,chrome_os,15823.23.0
google,chrome_os,16093.103.0
linux,linux_kernel,6.1
linux,linux_kernel,5.15
linux,linux_kernel,4.19
linux,linux_kernel,5.10
google,chrome_os,15474.84.0
linux,linux_kernel,5.4
davidvongries,ultimate_dashboard,*
benjaminrojas,wp_editor,*
honor,phoneservice,*
honor,gamecenter,*
honor,baidu,*
dell,objectscale,*
dell,elastic_cloud_storage,*
codeastro,internet_banking_system,2.0
omnissa,unified_access_gateway,*
netgear,r6100,-
netgear,r6100_firmware,1.0.1.28
alfa,wifi_camppro_firmware,2.29
alfa,wifi_camppro,-
zephyr-one,zephyr_project_manager,*
jetbrains,toolbox,*
jetbrains,rubymine,*
litepublisher,litepubl_cms,*
landchat,landchat,3.25.12.18
ibm,i,-
ibm,i,7.6
dragonflydb,dragonfly,*
appventure,dietiqa,1.0.20
dogukanurker,flaskblog,2.6.1
yassmittal,commercify,1.0
razormist,phone_management_system,1.0
lm21,twonav,2.1.18-20241105
lm21,twonav,2.0.18-20241105
seopanel,seo_panel,4.11.0
personal-management-system,personal_management_system,1.4.65
mybb,mybb,1.8.38
appleple,a-blogcms,3.1.15
github,enterprise_server,3.16.1
imaginationtech,ddk,*
tp-link,wr841n,14.6
tp-link,wr841n_firmware,*
tp-link,wr841n,14.8
tp-link,wr841n,14
qualitia,active\!_mail,*
seniorwalter,web-based_pharmacy_product_management_system,1.0
dlink,dwr-m961_firmware,1.1.36
dlink,dwr-m961,-
pbootcms,pbootcms,3.2.5
jsite,jsite,1.0
electrolink,fm\/dab\/tv_transmitter_web_management_system,-
orban,optimod_5950_firmware,1.0.0.2
orban,optimod_5950,2.2.15
jmbroadcast,jmb0150_firmware,1.0
jmbroadcast,jmb0150,-
astrolog,astrolog,7.70
ibm,i,7.4
ibm,i,7.3
ibm,i,7.5
apache,activemq_nms_openwire,*
linuxfoundation,pytorch,*
fastify,fastify,4.29.0
fastify,fastify,*
nodebb,nodebb,*
macro-video,v380_pro,2.1.64
macro-video,v380_pro,2.1.44
macro-video,v380e6_c1,-
macro-video,v380e6_c1_firmware,1020302
kidocode,crawl4ai,*
daicuo,daicuo,1.3.13
qimou_cms_project,qimou_cms,3.34.0
tenda,w12_firmware,3.0.0.5\(3644\)
tenda,w12_firmware,3.0.0.4\(2887\)
tenda,i24,-
tenda,i24_firmware,3.0.0.5\(3644\)
tenda,i24_firmware,3.0.0.4\(2887\)
zhenfeng13,my-bbs,1.0
gnu,mailman,*
infodraw,pmrs-102,-
infodraw,pmrs-102_firmware,7.1.0.0
kovidgoyal,kitty,*
kuangstudy,kuangsimplebbs,1.0
quasar,qmarkdown,*
convertigo,convertigo,*
libraw,libraw,*
struktur,libheif,*
osrg,gobgp,*
virtuemart,virtuemart,*
code-projects,online_exam_mastering_system,1.0
mingsoft,mcms,5.4.3
yiiot,xy-3820,-
yiiot,xy-3820_firmware,6.0.24.10
mojoportal,mojoportal,*
fumiao,opencms,2.3
openwebui,open_webui,0.5.16
hpe,performance_cluster_manager,*
wix,jam,*
miraheze,managewiki,*
panhainan,ds-java,1.0
markparticle,webserver,-
ibm,maximo_asset_management,7.6.1.3
yxj2018,springboot-vue-onlineexam,-
fairsketch,rise_ultimate_project_manager,3.8.2
zyxel,amg1302-t10b_firmware,2.00\(aajc.16\)c0
zyxel,amg1302-t10b,-
vjinfotech,wp_import_export_lite,*
unblu,spark,*
migaweb,post_in_page_for_elementor,*
mpl-publisher,mpl-publisher,*
brechtvds,custom_related_posts,*
avecnous,event_post,*
textmetrics,textmetrics,*
servit,affiliate-toolkit,*
alttext,alt_text_ai,*
sirv,sirv,*
ibericode,html_forms,*
ylefebvre,link_library,*
rolandbaer,list_last_changes,*
plugin-planet,theme_switcha,*
plugin-planet,simple_download_counter,*
codepeople,appointment_booking_calendar,*
sktthemes,recover_abandoned_cart_for_woocommerce,*
multidots,advanced_linked_variations_for_woocommerce,*
cminds,cm_ad_changer,*
cminds,cm_answers,*
migaweb,simple_calendar_for_elementor,*
vikasratudi,lifetime_free_drag_\&_drop_contact_form_builder,*
e4jconnect,vikrestaurants_table_reservations_and_take-away,*
kofimokome,message_filter_for_contact_form_7,*
wpmet,gutenkit,*
visualcomposer,visual_composer_website_builder,*
oceanwp,ocean_extra,*
totolink,a950rg,-
totolink,a950rg_firmware,4.1.2cu.5161_b20200903
totolink,a3000ru_firmware,5.9c.5185_b20201128
totolink,a830r_firmware,4.1.2cu.5182_b20201102
totolink,a830r,-
ibm,hardware_management_console,10.3.1050.0
ibm,hardware_management_console,10.2.1030.0
horizondatasys,rollback_rx_pro,12.8.0.0
totolink,a950rg_firmware,4.1.2cu.5182_b20201026
hp,hp-ux,-
ibm,websphere_application_server,*
oracle,solaris,-
ibm,z\/os,-
commvault,commvault,*
totolink,ex1200t_firmware,4.1.2cu.5232_b20210713
totolink,ex1200t,-
octoprint,octoprint,*
tcpwave,ddi,*
codemers,klims,*
dlink,dir-816,a2
dlink,dir-816_firmware,1.10_b05
tenda,ac9_firmware,15.03.05.14_multi
redis,redis,*
lfprojects,valkey,*
busybox,busybox,*
sonos,s2,*
sonos,s1,*
sonos,era_300,-
posthog,posthog,*
totolink,a800r_firmware,4.1.2cu.5032_b20200408
gimp,gimp,2.10.38
carlinkit,cpc200-ccpa,-
carlinkit,autokit,2024.01.19.1541
carlinkit,cpc200-ccpa,*
arista,ng_firewall,17.1.1
bdrive,netdrive,3.17.960
bectechnologies,router_firmware,-
colorbox_project,colorbox,*
bootstrap_site_alert_project,bootstrap_site_alert,*
four_kitchens,block_class,*
ueditor_project,ueditor,*
sportsleague_project,sportsleague,*
drunkenmonkey,search_api_solr,*
ibm,infosphere_information_server,*
ibm,infosphere_information_server,11.7
broadcom,fabric_operating_system,*
zephyrwest,category_posts_widget,*
the_wound_project,the_wound,*
gitlab,gitlab,17.11.0
flynax,flynax_bridge,*
centreon,centreon_web,*
apache,httpclient,*
netapp,ontap_tools,10
sap,netweaver,7.50
codeastro,bus_ticket_booking_system,1.0
sherparpa,sherpa_orchestrator,141851
icegram,icegram_express,*
jetbrains,rider,*
connectwise,screenconnect,*
mytel,telecom_online_account_system,1.0
netscout,ngeniusone,*
bdthemes,element_pack,*
tychesoftwares,order_delivery_date_pro_for_woocommerce,*
aeropage,aeropage_sync_for_airtable,*
node-formidable,formidable,*
hackmd,codimd,*
churchcrm,churchcrm,5.16.0
matthewwithanm,markdownify,*
zte,zxcloud_goldendb,7.2.01.01
zte,zxcloud_goldendb,*
zte,zxcloud_goldendb,6.1.03.09
zte,zxcloud_goldendb,6.1.03.10
xxyopen,novel-cloud,1.4.0
opplus,springboot-admin,1.0
withstars,books-management-system,1.0
itwanger,paicoding,1.0.3
catonetworks,cato_client,*
code-projects,news_publishing_site_dashboard,1.0
jsite,jsite,*
phpgurukul,covid19_testing_management_system,1.0
karaz,karazal,*
iteachyou,dreamer_cms,*
lecms,lecms,3.0.3
wowjoy,internet_doctor_workstation_system,1.0
libreoffice,libreoffice,25.2.0.0
libreoffice,libreoffice,24.8.0.0
libreoffice,libreoffice,*
nortikin,sverchok,1.3.0
quickjs-ng,quickjs,*
quickjs_project,quickjs,*
totolink,n150rt_firmware,3.4.0-b20190525
totolink,n150rt,2.0
ververica,ververica_platform,2.14.0
totolink,n150rt,-
codeastro,membership_management_system,1.0
taxopress,taxopress,*
playeduos,playedu,*
ipwsystems,metazo,*
webarena,webarena,*
angeljudesuarez,placement_management_system,1.0
dell,powerprotect_data_manager,19.17
dell,powerprotect_data_manager,19.18
dell,powerprotect_data_manager,19.16
ruby-lang,net\,\
fabian,personal_diary_management_system,1.0
gfi,mailessentials,*
inclusionai,aworld,*
docker,desktop,*
phpgurukul,hostel_management_system,2.1
projectworlds,online_examination_system,1.0
xxyopen,novel,3.5.0
fortra,goanywhere_managed_file_transfer,*
fabianros,atm_banking,1.0
fabian,train_ticket_reservation_system,1.0
phpgurukul,rail_pass_management_system,1.0
snowflake,gosnowflake,*
snowflake,connector_for_c\/c\+\+,*
n8n,n8n,*
jegstudio,gutenverse,*
huggingface,transformers,*
apache,http_server,-
mdaemon,email_server,*
code-projects,prison_management_system,1.0
anujk305,notice_board_system,1.0
fabian,clothing_store_management_system,*
fabian,theater_seat_booking_system,1.0
fabian,student_information_management_system,1.0
scriptandtools,online_traveling_system,1.0
ibm,operational_decision_manager,8.11.1.0
ibm,operational_decision_manager,9.0.0.1
ibm,operational_decision_manager,8.12.0.1
ibm,operational_decision_manager,8.11.0.1
bookgy,bookgy,-
fabianros,simple_movie_ticket_booking_system,1.0
oretnom23,computer_laboratory_management_system,1.0
phpgurukul,student_record_system,3.20
fabian,school_billing_system,1.0
redhat,build_of_keycloak,*
brainstormforce,sureforms,*
deltaww,ispsoft,*
netgear,jwnr2000_firmware,1.0.0.11
netgear,jwnr2000,v2
abb,automation_builder,*
phpgurukul,park_ticketing_management_system,2.0
phpgurukul,directory_management_system,2.0
weitong,mall,1.0.0
netgear,jwnr2000v2_firmware,1.0.0.11
netgear,jwnr2000v2,-
discourse,discourse,2.0.0
discourse,discourse,1.2.0
